,movietitle,harmful,certificate,distributorstürk,keywordscontentspoint,CompanyNamesAverage,directorpoint,CastPuan,producerpoint,distributorspoint,GenreesPoint,Label,Harmful Number,CertificateEncoded,Label Yeni
0,Leyla ile Mecnun,[],Turkey:G,"['Netflix            (2016) (Turkey) (video)', 'TRT 1            (2011) (Turkey) (all media)', 'Turkish Radio & Television (TRT)            (2011) (Turkey) (all media)']",4.80091988084982,3.3931301757901733,5.7132511204136085,2.6447447777955744,3.2516283341690664,4.998511719870431,5.524993205334977,5,0,6,3
1,Seksenler,['Sex&Nudity'],Turkey:G,"['TRT 1            (2012) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2012) (Turkey) (TV)']",0.0,0.9034096758593329,2.154806358137284,1.5605246340471917,0.9284282352304141,3.900936527639879,3.177374124637893,5,1,6,3
2,Dirilis: Ertugrul,"['Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:7+,"['Puhu TV            (2017) (Turkey) (all media)', 'TRT 1            (2014) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2014-2019) (Turkey) (TV)']",3.696271197423684,1.3062786775954642,2.678829504258436,1.8451565080077887,0.8428343214624598,5.7575566898601975,4.807631572908933,5,4,4,3
3,Avrupa Yakasi,[],Turkey:G,['ATV            (2004) (Turkey) (TV)'],1.809911848766592,0.9022523350916029,2.6165581019660085,2.6690936874072264,1.2471459458416012,4.5762750674517205,4.597631851592044,5,0,6,3
4,1 Kadin 1 Erkek,[],Turkey:18+,[],4.193375273595012,0.6892998524152383,0.0,0.3213940346795674,2.141643483816136,0.0,4.597631851592044,5,0,3,3
5,Muhtesem Yüzyil,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:7+,['TIMS Productions            (2006) (Turkey) (all media)'],3.8408331336427417,2.2827489970048656,3.6792802683055497,2.736767853545047,1.9656710423982977,4.7114373247218095,5.025608047325561,5,5,4,3
6,Fatmagül'ün Suçu Ne?,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:7+,['Kanal D            (2010-2012) (Turkey) (TV)'],4.208354490772464,6.977506638331717,3.6822864795695014,1.8036197709470296,4.456562054813598,5.194442240171808,5.9886738822064425,5,5,4,3
7,1 Erkek 1 Kadin,[],Turkey:13+,[],-0.3620362782951042,0.6191057055874338,0.0,0.12196204376986453,2.095563832340539,-0.745048968826407,4.597631851592044,5,0,1,3
8,Çukur,['Violence&Gore'],Turkey:7+,"['Puhu TV            (2017-) (Turkey) (all media)', 'Show TV            (2017-) (Turkey) (TV)']",4.474519624020205,6.977506638331717,0.0,2.151179540628988,4.1144448888511835,4.188077574295994,3.3036876827809762,5,1,4,3
9,Kurtlar Vadisi,[],0,"['Show TV            (2003-2004) (Turkey) (TV)', 'Kanal D            (2005) (Turkey) (TV)']",2.4209085204494283,1.888214329101594,4.928615345010167,1.8833035053431006,1.655883372566762,6.154352532780753,4.9409421844230845,5,0,0,3
10,Öyle Bir Geçer Zaman ki,[],Turkey:7+,['Kanal D            (2010) (Turkey) (TV)'],-0.34137720205780075,1.8124677464173249,2.2749144766736134,2.0907467471742343,2.37706963618393,5.194442240171808,5.1589186588397125,5,0,4,3
11,Yaprak Dökümü,[],Turkey:7+,['Kanal D            (2006-) (Turkey) (TV)'],0.17825374948204864,6.977506638331717,1.5295140853988536,1.9610715905917,3.214445672577761,5.543725024021136,4.818508418263642,5,0,4,3
12,Tatli Hayat,[],Turkey:G,['Show TV            (2001-2004) (Turkey) (TV)'],0.0,1.8650929756320287,2.2448274261373378,2.144484657712579,0.0,2.957324663181406,3.177374124637893,5,0,6,3
13,The Protector,"['Sex&Nudity', 'Alcohol,Drugs&Smoking']",Turkey:15+,['Netflix            (2018-) (Turkey) (video) (VOD)'],4.32698740952849,2.0143327428841307,2.1500430508146096,2.2106255779405117,2.9955642119031114,3.0365854836016424,2.58351750970319,5,2,2,3
14,Çocuklar duymasin,[],Turkey:G,"['ATV            (2010) (Turkey) (TV)', 'Fox TV            (2013) (Turkey) (TV)', 'Kanal D            (2017) (Turkey) (TV)']",2.27162120131311,1.7360943194505014,3.377512271883862,1.4106603521568737,0.9284282352304141,6.374994237279623,3.177374124637893,5,0,6,3
15,Behzat Ç.: Bir Ankara Polisiyesi,[],Turkey:7+,"['BluTV            (2019) (Turkey) (video) (internet)', 'Star TV            (2010) (Turkey) (TV)']",3.02405537059092,1.488303565517501,4.880548977598359,2.5434633245546423,2.716398924572875,4.2990691036512985,4.9214056771438335,5,0,4,3
16,Ask-i Memnu,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:7+,['Kanal D            (2008) (Turkey) (TV)'],3.5893413731830446,6.977506638331717,3.157002517919876,2.133055916684275,4.456562054813598,5.3564039624347535,5.9886738822064425,5,5,4,3
17,Kurtlar Vadisi: Pusu,[],0,[],2.4209085204494283,1.7389378488254337,4.50987551173503,2.184667823953738,2.3061740680625595,-0.40552226899485855,4.9409421844230845,5,0,0,3
18,Içerde,"['Sex&Nudity', 'Violence&Gore']",Turkey:7+,"['Puhu TV            (2016) (Turkey) (all media)', 'Show TV            (2016) (Turkey) (TV)']",3.239918805690761,6.977506638331717,3.109364234722003,2.06902605512369,4.1144448888511835,3.9408728732831033,4.9409421844230845,5,2,4,3
19,Payitaht Abdülhamid,[],Turkey:7+,"['Turkish Radio & Television (TRT)            (2017) (Turkey) (TV)', 'TRT 1            (2017) (Turkey) (TV)']",1.4636093924044766,0.9084360461993828,4.293483576289056,1.8276022917054813,2.119242784391869,4.134648827502742,4.807631572908933,5,0,4,3
20,Ezel,[],Turkey:15+,"['ATV            (2010) (Turkey) (TV)', 'Atv            (2010) (Turkey) (TV)', 'Netflix            (2018) (Turkey) (video) (internet)', 'Show TV            (2009) (Turkey) (TV)']",3.4634595595469664,6.977506638331717,3.109364234722003,2.4900003449582,3.484796348233248,6.126044086422608,4.782481861622334,5,0,2,3
21,Kara Sevda,[],0,['Star TV            (2015) (Turkey) (TV)'],2.0742888823314,6.977506638331717,2.784490950440897,1.6320032198884633,3.8166462286942635,5.142483683791146,5.9886738822064425,5,0,0,3
22,Arka Sokaklar,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes', 'Spoilers']",0,"['BluTV', 'Kanal D', 'Vizyon']",3.3282762528730916,2.1482050890440902,1.6132316352845484,1.5756008379188091,0.2796814557587459,5.242923326137484,5.30701673091835,5,6,0,3
23,Karadayi,[],0,['ATV            (2012) (Turkey) (TV)'],3.2161733470370018,6.977506638331717,3.1005987540721223,1.9208593527712825,3.596758554696557,4.7114373247218095,5.140288555577451,5,0,0,3
24,Kuzey Güney,[],Turkey:7+,"['Ay Yapim            (2011) (Turkey) (TV)', 'BluTV            (2017) (Turkey) (all media)', 'Kanal D            (2011) (Turkey) (TV)']",4.60736993531539,6.977506638331717,3.029813159208456,2.0738459981921915,3.7647010261572214,4.397952238742737,7.87990043884354,4,0,4,3
25,Eskiya Dünyaya Hükümdar Olmaz,[],0,"['ATV            (2015-) (Turkey) (TV)', 'Atv            (2015) (Turkey) (TV)']",1.0319051921322644,0.3756243817279862,3.019853944388512,1.7575536156376454,0.8447079404501951,3.712349106905388,4.763851758360072,4,0,0,3
26,Kirgin Çiçekler,[],Turkey:7+,"['ATV            (2015) (Turkey) (TV)', 'Atv Avrupa            (2015) (Turkey) (TV)', 'Atv            (2015) (Turkey) (TV)']",0.0,1.4624617402615807,0.35227965569427977,1.4608282435429485,1.5413058861744289,4.549475602458866,7.87990043884354,4,0,4,3
27,Dadi,[],Turkey:G,['Show TV            (2001) (Turkey) (TV)'],0.0,1.969687296126498,2.9420017117280715,1.9019857723879463,0.0,3.0246210586800997,3.177374124637893,4,0,6,3
28,Lale Devri,[],0,"['Fox Network            (2011) (Turkey) (TV)', 'Fox TV            (2011-) (Turkey) (TV)', 'Show TV            (2011) (Turkey) (TV)']",4.193375273595012,1.5977423400699635,3.0372493121110864,1.4777189143109135,0.4086368479024811,4.1840443585649565,7.87990043884354,4,0,0,3
29,Cennet mahallesi,[],0,['Show TV            (2004-2006) (Turkey) (TV)'],4.193375273595012,2.1482050890440902,2.797942886938256,1.4827651314274417,0.2796814557587459,4.504830945195452,3.177374124637893,4,0,0,2
30,Umutsuz Ev Kadinlari,[],Turkey:7+,"['Fox Network            (2013-2014) (Turkey) (TV)', 'Fox TV            (2013-2014) (Turkey) (TV)', 'Kanal D            (2011) (Turkey) (TV)', 'Tv2            (2014-) (Turkey) (TV)']",-0.032230742322017614,2.6997508915965627,3.043454298928021,1.7432158431479656,1.1961603368243776,4.876640411115414,5.120752048298199,4,0,4,3
31,Sefkat Tepe,[],0,['Samanyolu TV (STV)            (2010) (Turkey) (TV)'],3.0967034645132987,0.5335127392370212,0.4177915783964048,1.3510051473302682,-0.06280124024936884,-0.6435204953891007,4.763851758360072,4,0,0,3
32,Arka siradakiler,[],Turkey:7+,['Fox Network            (2007-) (Turkey) (TV)'],0.0,0.15653800364737486,3.087680126478816,1.3551415524834778,0.9284282352304141,0.1686177212317843,5.140288555577451,4,0,4,3
33,Hayat bilgisi,[],Turkey:G,['Show TV            (2003-2006) (Turkey) (TV)'],-0.5433431491105164,3.1038265814848702,0.4736279407630617,1.7831795355899671,1.4042945313164137,4.520790955211873,3.177374124637893,4,0,6,3
34,Zengin Kiz Fakir Oglan,[],Turkey:G,[],0.0,1.0739616267099323,0.4880270902367418,1.3521045308279191,0.9284282352304141,0.0,5.524993205334977,4,0,6,3
35,Tek Türkiye,[],0,['Samanyolu TV (STV)            (2007-2010) (Turkey) (TV)'],0.0,0.0,2.852674946902664,0.9664851509305612,-0.3272696393057941,-0.6435204953891007,7.87990043884354,4,0,0,3
36,Filinta,[],Turkey:7+,['TRT 1            (2014) (Turkey) (TV)'],0.5988333866502491,0.9084360461993828,2.9439591293518133,1.6526017567741664,2.4310985805549907,4.134648827502742,3.099476377563801,4,0,4,3
37,Kavak Yelleri,[],0,['Kanal D            (2007) (Turkey) (TV)'],4.193375273595012,2.2827489970048656,2.5578023476329124,1.9692608662353919,2.2186226069312407,6.598579112863242,4.347539588580695,4,0,0,3
38,En son babalar duyar,[],Turkey:G,"['Star TV            (2003) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2002) (Turkey) (TV)']",0.0,1.1492000468043173,0.6208617492055268,1.5026761382684064,0.9284282352304141,5.686073521228533,3.177374124637893,4,0,6,3
39,Paramparça,[],0,['Star TV            (2014) (Turkey) (TV)'],0.5260219446581336,0.5763139139439596,2.7777595445833203,1.909401259275431,0.8468324066716293,4.894544390840124,5.424018686380376,4,0,0,3
40,Karagül,[],0,"['Avsar Film            (2013) (Turkey) (TV)', 'Fox Network            (2013) (Turkey) (TV)', 'Fox TV            (2013) (Turkey) (TV)']",-0.3620362782951042,1.5977423400699635,1.870126163709453,1.5066722847997598,2.225275872895212,3.12500988358338,7.87990043884354,4,0,0,3
41,Isler Güçler,[],0,['Star TV            (2012) (Turkey) (TV)'],2.7017637438838418,2.262483007066662,1.6431639116056758,2.065595553478871,1.0048446407266312,5.956818276932419,4.597631851592044,4,0,0,3
42,Kardes Payi,[],0,['Star TV            (2014) (Turkey) (TV)'],0.0,0.0,1.6431639116056758,1.6575991991768042,1.5413058861744289,5.956818276932419,4.744882896039775,4,0,0,3
43,Binbir Gece,[],Turkey:7+,['Kanal D            (2006) (Turkey) (TV)'],4.106916157522596,2.896743097418285,1.6274234670027568,1.8271554986611973,0.8934882826681427,4.398563606661313,4.818508418263642,4,0,4,3
44,Kadin,['Sex&Nudity'],Turkey:7+,['Fox TV            (2017) (Turkey) (TV)'],-0.032230742322017614,2.0484686935265795,2.071199207929216,1.4545799221520717,2.3713288367324683,2.6032059647591765,7.87990043884354,4,1,4,3
45,Gümüs,[],Turkey:7+,['Kanal D            (2005-2006) (Turkey) (TV)'],1.1048685251680608,0.7311405498708178,1.5639002975750025,1.8507148886963307,1.876698372024893,5.477045859436472,4.578154720698876,4,0,4,3
46,Hatirla Sevgili,[],Turkey:7+,['ATV            (2006-) (Turkey) (TV)'],3.893828258350904,0.5526975219330993,2.170656376631733,2.0003791474326347,2.0965915910389024,4.5762750674517205,5.025608047325561,4,0,4,3
47,Ask 101,[],0,"['Netflix            (2019) (Turkey) (video) (internet)', 'Netflix            (2019-) (Turkey) (TV)']",3.810360124801576,6.977506638331717,2.186807119426017,1.209409127278013,4.456562054813598,3.193662104331536,4.347539588580695,4,0,0,3
48,Medcezir,[],Turkey:G,['Star TV            (2013) (Turkey) (TV)'],-0.3794810195560806,6.977506638331717,1.489337220538356,2.1018545795547268,3.596758554696557,3.8062907717569647,5.524993205334977,4,0,6,3
49,The Gift,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:15+,['Netflix            (2019-) (Turkey) (video) (VOD)'],3.3066258520174565,1.1276781597765837,1.3795029039067264,1.6438809265082426,2.9955642119031114,3.193662104331536,4.371236031084224,4,5,2,3
50,Ufak Tefek Cinayetler,[],Turkey:7+,['Star TV            (2017) (Turkey) (TV)'],4.234201909169347,6.977506638331717,2.3435403587532697,1.918873479400372,4.1490310393437415,3.754901221604655,4.9027755738815735,4,0,4,3
51,Bizim Hikaye,[],0,['Fox TV            (2017) (Turkey) (TV)'],0.0,2.6997508915965627,1.274570527965444,1.5376330754255891,1.3966856823713418,1.4987731458753917,5.524993205334977,4,0,0,3
52,Sila,[],0,['ATV            (2006-) (Turkey) (TV)'],4.336366039073674,0.3547304485689352,1.2075552334347963,1.7677131950500986,0.0,4.549475602458866,5.120752048298199,4,0,0,3
53,Yalan Dünya,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:G,['Kanal D            (2012) (Turkey) (TV)'],0.0,1.064629325083766,1.1953594879972131,1.6919712184391706,1.5628148658138217,6.598579112863242,4.597631851592044,4,5,6,3
54,Kara Para Ask,[],0,['ATV            (2014) (Turkey) (TV)'],1.1392895871979785,6.977506638331717,1.1758707418838503,1.8590172942562369,3.2324606868145183,5.328095516076608,5.140288555577451,4,0,0,3
55,Istanbullu Gelin,[],0,['Star TV            (2017) (Turkey) (TV)'],0.7309002154727444,2.224845873693668,2.555495948767235,1.7266027620760331,2.6133820281429614,3.5454428391286608,5.524993205334977,4,0,0,3
56,Akasya duragi,[],0,['Kanal D            (2008) (Turkey) (TV)'],2.9345668533218725,2.1482050890440902,0.09395197161494197,1.3439775181766105,0.0,5.543725024021136,4.597631851592044,4,0,0,3
57,Genis Aile,[],Turkey:G,['Kanal D            (2009) (Turkey) (TV)'],1.809911848766592,1.8124677464173249,0.8321026056492544,1.5713948107499154,0.0,6.598579112863242,4.347539588580695,4,0,6,3
58,Poyraz Karayel,[],Turkey:7+,['Kanal D            (2015) (Turkey) (TV)'],4.145844461987016,2.262483007066662,2.72643579386879,1.746712080481816,1.0048446407266312,6.598579112863242,5.661709170581503,4,0,4,3
59,Derin Sular,[],0,['Fox Network            (2011) (Turkey) (TV)'],-0.5433431491105164,0.2720946543600201,3.252425582747469,-0.4756161318049044,1.9478359850952158,0.1686177212317843,7.87990043884354,4,0,0,3
60,Erkenci Kus,[],0,['Star TV            (2018) (Turkey) (TV)'],4.158335950065794,2.0376260099893133,1.8590707522594483,1.2936351010348477,1.4261383605208104,3.6109260488625736,4.347539588580695,4,0,0,3
61,Ekmek teknesi,[],Turkey:7+,[],-0.032230742322017614,1.888214329101594,3.492314827786023,0.9845756837430724,1.655883372566762,0.0,6.238766145217793,4,0,4,3
62,Söz,[],Turkey:7+,['Star TV            (1989) (Turkey) (TV)'],4.336366039073674,0.5207930398896655,3.631215916491583,1.7966547814861449,2.5784204516078733,5.956818276932419,5.1589186588397125,4,0,4,3
63,O Hayat Benim,[],0,['Fox Network            (2014) (Turkey) (TV)'],0.0,1.411514075044726,3.713803672999962,1.5733833060343927,0.7375583594145232,2.790035871659078,7.87990043884354,4,0,0,3
64,Kiralik Ask,[],Turkey:G,['Star TV            (2015) (Turkey) (TV)'],4.234201909169347,0.9491026241302132,4.068144454652595,1.7073075025563251,2.0378172171355597,3.780813453572175,4.347539588580695,4,0,6,3
65,Vatanim Sensin,[],Turkey:7+,['Kanal D            (2016) (Turkey) (TV)'],3.5448485090701904,2.224845873693668,3.357325518380567,2.3192458269620126,2.6019372817689894,5.194442240171808,5.025608047325561,4,0,4,3
66,Muhtesem Yüzyil: Kösem,[],0,"['Star TV            (2015) (Turkey) (TV)', 'The Global Agency            (2006) (Turkey) (TV)']",2.583161243364088,2.2827489970048656,3.76897027705558,2.4603129873232006,1.6478974010260443,4.633458486204543,5.025608047325561,4,0,0,3
67,Adini Feriha Koydum,[],Turkey:7+,['Medyapim            (2011) (Turkey) (TV)'],-0.15969549981196984,3.2206258460776915,3.3340489512409324,1.8444881497540395,1.3966856823713418,2.643556205200902,5.9886738822064425,4,0,4,3
68,Kinali kar,[],0,['Kanal D            (2002-2004) (Turkey) (TV)'],0.0,1.1798333570445247,1.3602046608979084,1.6809769603346685,-0.030323662089090764,5.543725024021136,7.87990043884354,3,0,0,3
69,Beni Böyle Sev,[],0,['Turkish Radio & Television (TRT)            (2013) (Turkey) (TV)'],0.0,0.0,1.3823409046623554,1.5415981753524108,0.8439257949552464,3.4153287655246443,4.347539588580695,3,0,0,3
70,Acemi cadi,[],Turkey:G,"['Kanal D            (2006) (Turkey) (TV)', 'Star TV            (2007) (Turkey) (TV)']",4.193375273595012,1.8124677464173249,1.328791806173999,1.5293756196275419,1.1420074648554912,7.014756108324898,2.7345491744010686,3,0,6,2
71,No: 309,[],0,['Fox TV            (2016) (Turkey) (TV)'],0.0,3.7987776268105753,1.165557937315643,1.4522824121035824,1.6222344432118685,2.6032059647591765,4.347539588580695,3,0,0,3
72,Annem,[],0,['Kanal D            (2007) (Turkey) (TV)'],0.0,3.7987776268105753,2.364167010196901,1.3335112035245928,0.9712904987278184,5.543725024021136,7.87990043884354,3,0,0,2
73,Küçük Kadinlar,[],Turkey:7+,[],0.0,1.8124677464173249,1.2862273758364535,1.2635263142130575,0.0,5.543725024021136,7.87990043884354,3,0,4,3
74,Ask Ve Mavi,[],0,['ATV            (2016) (Turkey) (TV)'],0.7075733083989653,1.4624617402615807,1.2862273758364535,1.0998241302069889,1.137807330501661,4.663679199724412,7.87990043884354,3,0,0,3
75,Kaderimin Yazildigi Gün,[],0,['Star TV            (2014) (Turkey) (TV)'],0.0,2.224845873693668,3.718428002242826,1.1147351020728302,0.7953226515456235,5.142483683791146,7.87990043884354,3,0,0,3
76,Kiraz Mevsimi,[],0,[],-0.4641027374115072,3.1038265814848702,2.2856517991621734,1.5385248220079517,2.350997488087252,0.0,4.347539588580695,3,0,0,3
77,Sen Harikasin,[],0,[],0.0,0.0,1.212654614143608,-0.6940431844705925,0.0,0.0,4.597631851592044,3,0,0,2
78,Bir Zamanlar Çukurova,[],0,['ATV            (2018) (Turkey) (TV)'],4.336366039073674,0.5207930398896655,2.2853810961606427,1.1141467606643551,1.7599608352637848,4.663679199724412,7.87990043884354,3,0,0,3
79,The Cheat,['Spoilers'],Turkey:15+,"['BluTV            (2019) (Turkey) (video) (internet)', 'FF Yapim            (2017) (Turkey) (all media)']",0.0,0.2929022130941513,0.0,-0.7478416300250905,0.0,1.741630124845258,4.593851231341897,3,1,2,3
80,Parmakliklar Ardinda,[],Turkey:7+,"['ATV            (2007-) (Turkey) (TV)', 'Vizyon            (2007-) (Turkey) (TV)']",0.0,0.2281887261803171,0.0,1.1036880923422692,0.0,4.5762750674517205,5.424018686380376,3,0,4,3
81,Kalk gidelim,[],Turkey:G,"['Turkish Radio & Television (TRT)            (2017) (Turkey) (TV)', 'TRT 1            (2017) (Turkey) (TV)']",0.0,0.07374882828826178,1.3862025114571512,1.1916404971614625,0.0,3.900936527639879,3.177374124637893,3,0,6,3
82,Çemberimde Gül Oya,[],Turkey:7+,[],0.0,1.5977423400699635,1.1227300875973605,1.8111071686084208,1.2978629501159755,0.0,4.826261676171197,3,0,4,3
83,Asmali konak,[],0,['ATV            (2002) (Turkey) (TV)'],0.0,0.9489292017663452,1.1227300875973605,1.682275756244206,0.35744134837165364,4.663679199724412,7.87990043884354,3,0,0,3
84,Hayat Sarkisi,[],0,['Kanal D            (2016) (Turkey) (TV)'],-0.15969549981196984,0.4586016819300557,1.0918332734222416,1.7469340840292964,1.1212512299256834,6.598579112863242,4.578154720698876,3,0,0,3
85,Dolunay,[],0,['ATV            (2005) (Turkey) (TV)'],0.0,0.0016783498336089922,0.0,-1.0312397441914292,-0.02767070965807583,4.5762750674517205,7.87990043884354,3,0,0,3
86,Kanit,[],0,[],0.6093534781388643,0.7311405498708178,1.0732790390675886,1.0662397077445998,1.2012823959225858,0.0,2.968136933917212,3,0,0,3
87,Fi,[],0,"['Puhu TV            (2017) (Turkey) (theatrical)', 'Netflix            (2019) (Turkey) (video)', 'Show TV            (2018) (Turkey) (TV)']",4.474519624020205,6.977506638331717,1.0461653170288554,2.2030586860644776,3.855069031725853,4.8047357656507925,5.9886738822064425,3,0,0,3
88,Ekip 1: Nizama Adanmis Ruhlar,[],0,[],0.0,0.0,0.0,1.1555859323445985,0.0,0.0,4.9027755738815735,3,0,0,3
89,Kalbimdeki Deniz,[],0,"['Fox Network            (2016) (Turkey) (TV)', 'Fox TV            (2016) (Turkey) (TV)']",-0.3412675936685068,1.411514075044726,2.5740474070658106,1.0362930742672805,0.7375583594145232,3.12500988358338,7.87990043884354,3,0,0,3
90,Ihlamurlar altinda,[],0,['Kanal D            (2005-2006) (Turkey) (TV)'],4.193375273595012,1.5977423400699635,1.006168404929769,1.6229507598698618,1.6417981211238892,5.543725024021136,4.0974473255693455,3,0,0,3
91,Aci Hayat,[],0,['Show TV            (2005-2007) (Turkey) (TV)'],4.170942050357608,2.0374908093777546,2.6654948006440167,1.3223411539144438,1.157712688255924,4.504830945195452,5.140288555577451,3,0,0,3
92,Dudaktan kalbe,[],0,['Show TV            (2007-) (Turkey) (TV)'],0.0,6.977506638331717,0.8497423106055617,1.7271492922858862,3.4360375955704696,3.6918471752104782,7.87990043884354,3,0,0,3
93,Black and White Love,[],0,['Kanal D            (2017) (Turkey) (TV)'],4.551942980349349,1.8124677464173249,2.715376691776396,1.5354797295929024,2.3498298239388884,6.598579112863242,5.140288555577451,3,0,0,3
94,Bez Bebek,[],Turkey:G,['Fox TV            (2007-2010) (Turkey) (TV)'],0.0,2.4155806683471086,0.0,1.5082958973191956,2.2289703643794576,1.862724399251212,5.524993205334977,3,0,6,2
95,Çarpisma,['Violence&Gore'],0,['Show TV            (2018) (Turkey) (TV)'],-0.032230742322017614,6.977506638331717,3.5530339540462963,2.164805635294117,3.855069031725853,3.301707256345973,4.9409421844230845,3,1,0,3
96,Emret komutanim,[],0,['Show TV            (2005-2007) (Turkey) (TV)'],0.0,0.4700955581943593,2.4649627698472183,1.588282735580296,0.3688455112061808,4.504830945195452,4.597631851592044,3,0,0,2
97,Savasci (Warrior),[],0,['Fox TV            (2007) (Turkey) (TV)'],-0.4496999923367397,2.262483007066662,3.7513671707632135,1.3896703058959672,1.0048446407266312,1.862724399251212,4.690588399221533,3,0,0,3
98,Yeni Gelin,[],0,['Show TV            (2017) (Turkey) (TV)'],0.0,3.1038265814848702,1.3942988479312248,0.8467174423599737,2.2900632745031992,4.520790955211873,3.6431891741639615,3,0,0,3
99,Elveda derken,[],0,['Kanal D            (2007) (Turkey) (TV)'],0.0,1.1798333570445247,2.784490950440897,-1.2712847460550425,-0.030323662089090764,5.73813176407205,4.578154720698876,3,0,0,3
100,Gönülçelen,[],0,[],4.245675596512653,0.4639382981841119,1.8699893706432813,1.9285588644722331,2.3411727664807813,0.0,5.524993205334977,3,0,0,3
101,Sen Anlat Karadeniz,"['Violence&Gore', 'Frightening&IntenseScenes']",Turkey:7+,"['ATV            (2018) (Turkey) (TV)', 'Atv            (2018-) (Turkey) (TV)']",4.336366039073674,2.0374908093777546,4.51797393425351,1.3225163567208276,0.9493395140839548,3.712349106905388,7.87990043884354,3,2,4,3
102,Canim ailem,[],Turkey:G,['ATV            (2008) (Turkey) (TV)'],0.0,2.896743097418285,1.794330741254059,1.9580968640006202,0.8934882826681427,4.663679199724412,5.524993205334977,3,0,6,3
103,Yemin,[],0,['Fox TV            (2007) (Turkey) (TV)'],0.0,3.455240011073911,1.794330741254059,-0.8778073099399768,2.2289703643794576,1.862724399251212,4.0974473255693455,3,0,0,2
104,Günesin Kizlari,[],0,['Kanal D            (2015) (Turkey) (TV)'],-0.19882387647233452,0.0,1.9198885701762487,1.6426429082440748,1.8249105390665723,6.598579112863242,5.524993205334977,3,0,0,3
105,Ask Laftan Anlamaz,[],0,['Show TV            (2016) (Turkey) (TV)'],4.193375273595012,0.4204189197656569,1.7726928199583196,1.148891692811869,0.15267695636152578,3.062799792711901,4.347539588580695,3,0,0,3
106,Hanimin çiftligi,[],Turkey:7+,['Kanal D            (2009) (Turkey) (TV)'],0.0,3.7987776268105753,1.768255946119354,1.4688987322920783,0.9712904987278184,6.598579112863242,7.87990043884354,3,0,4,2
107,Komedi Dukkani,[],0,['Plato Film Production            (2007) (Turkey) (TV)'],0.0,1.4746560059527434,1.7147643069075915,-0.6194059698332979,2.520430023343814,-0.8168907777628306,4.597631851592044,3,0,0,3
108,Beyaz Gelincik,[],0,['ATV            (2005-2007) (Turkey) (TV)'],0.0,2.896743097418285,-0.6124870893396603,1.9906857997034144,0.8934882826681427,4.5762750674517205,5.1589186588397125,3,0,0,2
109,Ask ve ceza,[],0,['ATV            (2010) (Turkey) (TV)'],-0.4051678359027465,2.896743097418285,1.6274234670027568,1.58080627780746,0.8934882826681427,4.663679199724412,5.140288555577451,3,0,0,3
110,Aliye,[],Turkey:7+,['ATV            (2004) (Turkey) (TV)'],-0.3412675936685068,2.896743097418285,1.6274234670027568,1.7886063168873467,0.8934882826681427,4.5762750674517205,4.578154720698876,3,0,4,3
111,Asi,[],0,['Kanal D            (2007) (Turkey) (TV)'],4.234201909169347,0.3352828534976917,1.986799081005476,2.1883997113275018,2.322175369085357,6.598579112863242,5.9886738822064425,3,0,0,3
112,Ötesiz insanlar,[],0,[],0.0,0.1926199376790788,1.5874293372618278,-1.1867825622434058,-0.3483371474822549,1.2377167807588751,7.87990043884354,3,0,0,3
113,Günesi Beklerken,[],0,['Kanal D            (2013) (Turkey) (TV)'],0.0,1.4128022808536789,1.568720008161164,1.2898522477076448,1.287634812610781,6.598579112863242,7.87990043884354,3,0,0,3
114,Jet Sosyete,[],Turkey:7+,"['BKM            (2018) (Turkey) (TV)', 'Puhu TV            (2018) (Turkey) (all media) (internet)', 'Star TV            (2018) (Turkey) (TV)', 'TV8            (2018) (Turkey) (TV)']",0.948096577595362,1.699615235878687,2.0377567159348042,2.3266757075273303,2.2489114482444656,4.149076915272081,3.177374124637893,3,0,4,3
115,Doktorlar,[],0,['Show TV            (2006-) (Turkey) (TV)'],0.0,3.2206258460776915,2.0685040203292515,1.3251087909906931,1.0598335132382593,4.504830945195452,7.87990043884354,3,0,0,3
116,Anne,[],Turkey:7+,['Star TV            (2016) (Turkey) (TV)'],3.1807174259534725,2.4391877443769503,2.071199207929216,1.3490641507812602,2.3713288367324683,5.0418817605531485,7.87990043884354,3,0,4,3
